player_id,player_name,position,prior_team,target_season,career_state,career_flags,target_age,prior_seasons,prior_games,full_prior_seasons,latest_games,latest_rate,older_rate,rate_trend_pct,opportunity_trend_pct,latest_percentile,role_bucket,role_rank,role_stability,star_flag,shortened_prior,cohort_rows,cohort_rate,history_weight,state_adjustment,evidence_floor,predicted_games,contract_status,contract_decision_type,contract_rebound_research,generic_role_rate,identity_raw_rate,identity_shrunk_rate,identity_state_rate,identity_guardrail_rate,identity_contract_rate,generic_role_total,identity_raw_total,identity_shrunk_total,identity_state_total,identity_guardrail_total,identity_contract_total,generic_role_eq17,identity_raw_eq17,identity_shrunk_eq17,identity_state_eq17,identity_guardrail_eq17,identity_contract_eq17,forecast_team,forecast_position,current_roster_match,target_position,target_team,target_role,prior_role,target_room_ordinal,depth_verified,target_role_source,priorTeam,targetTeam,newTeam,priorQuarterbackId,targetQuarterbackId,targetQuarterback,newQuarterback,quarterbackRateDeltaPct,quarterbackFactor,priorSchemeValue,destinationSchemeValue,schemeDeltaPct,schemeFactor,newHeadCoach,newOffensiveCoordinator,offensiveContinuity,coachContinuityScore,coachingNote,seasonMatchupIndex,seasonMatchupFactor,nextOpponent,nextMatchupIndex,nextMatchupFactor,combinedFactor,role_generic_rate,last_year_raw_rate,last_year_rate,last_year_context_rate,last_year_games,last_year_reported_rate,older_fallback_rate,last_year_sample_weight,projection_blend_weight,context_eligible,projected_games_v21,role_generic_total,last_season_total,last_season_context_total,productionChanged,last_season_rate,last_season_context_rate,playerName,team,primaryMetric,role,roleSource,officialProjection,candidateProjection,delta,actualGames,candidateRemainingGames,nextGameRate,newsSignal,newsModifier,newsApplied
00-0035535,Darius Slayton,WR,NYG,2026.000000,ESTABLISHED,,29.635769,3.000000,47.000000,3.000000,14.000000,38.428571,39.131066,-1.795235,-0.240434,34.482759,STARTER,2.000000,HIGH,False,False,131.000000,48.562500,0.903846,1.000000,0.000000,15.039831,UNKNOWN,,False,53.000000,38.664759,39.616464,39.616464,39.616464,39.616464,797.111017,581.511415,595.824910,595.824910,595.824910,595.824910,901.000000,657.300895,673.479895,673.479895,673.479895,673.479895,NYG,WR,True,WR,NYG,ROTATIONAL,STARTER,5,True,Ourlads depth chart,NYG,NYG,False,00-0040691,4689114,Jaxson Dart,True,0.000000,1.000000,0.602767,0.602767,0.000000,1.000000,True,True,LOW,,New head coach and offensive staff.,1.043233,1.010808,DAL,1.229679,1.040000,1.010808,17.160000,38.498821,17.160000,17.160000,14.000000,38.428571,39.131066,0.900000,0.400000,False,17.000000,291.720000,291.720000,291.720000,False,17.160000,17.160000,Darius Slayton,NYG,receivingYards,ROTATIONAL,Ourlads depth chart,243.000000,243.000000,,0.000000,17.000000,,,1.000000,False
16733,Odell Beckham Jr.,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NYG,,,WR,NYG,ROTATIONAL,UNCERTAIN,6,True,Ourlads depth chart,,NYG,False,,4689114,Jaxson Dart,False,0.000000,1.000000,,0.602767,0.000000,1.000000,True,True,LOW,,New head coach and offensive staff.,1.043233,1.010808,DAL,1.229679,1.040000,1.010808,17.160000,17.160000,17.160000,17.160000,0.000000,17.160000,17.160000,0.350000,0.400000,False,17.000000,291.720000,291.720000,291.720000,False,17.160000,17.160000,Odell Beckham Jr.,NYG,receivingYards,ROTATIONAL,Ourlads depth chart,243.000000,243.000000,,0.000000,17.000000,,,1.000000,False
00-0038728,Jared Wayne,WR,HOU,2026.000000,LOW_SAMPLE,SHORTENED_PRIOR_SEASON,25.901264,1.000000,1.000000,0.000000,1.000000,20.000000,,0.000000,0.000000,5.097451,BACKUP,8.000000,LOW,False,True,497.000000,8.200000,0.047619,1.000000,0.000000,7.461538,UNKNOWN,,False,6.000000,20.000000,8.761905,8.761905,8.761905,8.761905,44.769231,149.230769,65.377289,65.377289,65.377289,65.377289,102.000000,340.000000,148.952381,148.952381,148.952381,148.952381,HOU,WR,True,WR,HOU,ROTATIONAL,BACKUP,5,True,Ourlads depth chart,HOU,HOU,False,00-0039163,4432577,C.J. Stroud,True,0.000000,1.000000,0.629091,0.629091,0.000000,1.000000,False,False,HIGH,,Offensive leadership retained.,1.058312,1.014578,BUF,0.831207,0.960000,1.014578,17.160000,18.154000,17.160000,17.160000,1.000000,20.000000,17.160000,0.350000,0.040000,False,17.000000,291.720000,291.720000,291.720000,False,17.160000,17.160000,Jared Wayne,HOU,receivingYards,ROTATIONAL,Ourlads depth chart,242.000000,242.000000,,0.000000,17.000000,,,1.000000,False
00-0038618,Xavier Hutchinson,WR,HOU,2026.000000,ASCENDING,,26.251716,3.000000,42.000000,3.000000,16.000000,26.750000,8.057143,232.003546,102.264278,13.793103,STARTER,3.000000,MEDIUM,False,False,726.000000,47.165158,0.857143,1.060000,0.000000,14.844444,UNKNOWN,,False,40.000000,19.929594,23.820389,25.249612,25.249612,25.249612,593.777778,295.843745,353.600435,374.816461,374.816461,374.816461,680.000000,338.803091,404.946606,429.243402,429.243402,429.243402,HOU,WR,True,WR,HOU,ROTATIONAL,STARTER,6,True,Ourlads depth chart,HOU,HOU,False,00-0039163,4432577,C.J. Stroud,True,0.000000,1.000000,0.629091,0.629091,0.000000,1.000000,False,False,HIGH,,Offensive leadership retained.,1.058312,1.014578,BUF,0.831207,0.960000,1.014578,17.160000,24.880714,17.160000,17.160000,16.000000,26.750000,8.057143,0.900000,0.040000,False,17.000000,291.720000,291.720000,291.720000,False,17.160000,17.160000,Xavier Hutchinson,HOU,receivingYards,ROTATIONAL,Ourlads depth chart,242.000000,242.000000,,0.000000,17.000000,,,1.000000,False
00-0036331,Devin Duvernay,WR,CHI,2026.000000,ESTABLISHED,RECENT_TEAM_CHANGE,28.970458,3.000000,43.000000,3.000000,17.000000,1.529412,4.434615,-65.511964,-71.782071,0.000000,BACKUP,6.000000,LOW,False,False,497.000000,8.200000,0.895833,1.000000,0.000000,13.629091,UNKNOWN,,False,6.000000,2.890574,3.443639,3.443639,3.443639,3.443639,81.774545,39.395895,46.933671,46.933671,46.933671,46.933671,102.000000,49.139757,58.541866,58.541866,58.541866,58.541866,ARI,WR,True,WR,ARI,ROTATIONAL,BACKUP,5,True,Ourlads depth chart,CHI,ARI,True,00-0039918,2578570,Jacoby Brissett,True,3.685584,1.006634,0.594340,0.449275,-24.407637,0.946303,True,True,LOW,,New head coach and offensive staff.,1.002649,1.000662,LAC,0.916655,0.979164,0.953212,17.160000,1.819932,17.160000,17.160000,17.000000,1.529412,4.434615,0.900000,0.400000,False,17.000000,291.720000,291.720000,291.720000,False,17.160000,17.160000,Devin Duvernay,ARI,receivingYards,ROTATIONAL,Ourlads depth chart,240.000000,240.000000,,0.000000,17.000000,,,1.000000,False
00-0036646,Simi Fehoko,WR,ARI,2026.000000,DEVELOPING,SHORTENED_PRIOR_SEASON|RECENT_TEAM_CHANGE,28.822611,3.000000,15.000000,0.000000,7.000000,0.000000,13.058333,-100.000000,-100.000000,0.000000,BACKUP,10.000000,LOW,False,True,497.000000,8.200000,0.555556,1.000000,0.000000,6.861111,UNKNOWN,,False,6.000000,4.053698,5.896499,5.896499,5.896499,5.896499,41.166667,27.812872,40.456534,40.456534,40.456534,40.456534,102.000000,68.912865,100.240480,100.240480,100.240480,100.240480,ARI,WR,True,WR,ARI,ROTATIONAL,BACKUP,6,True,Ourlads depth chart,ARI,ARI,False,00-0033119,2578570,Jacoby Brissett,True,0.000000,1.000000,0.449275,0.449275,0.000000,1.000000,True,True,LOW,,New head coach and offensive staff.,1.002649,1.000662,LAC,0.916655,0.979164,1.000662,17.160000,5.223333,17.160000,17.160000,7.000000,0.000000,13.058333,0.600000,0.400000,False,17.000000,291.720000,291.720000,291.720000,False,17.160000,17.160000,Simi Fehoko,ARI,receivingYards,ROTATIONAL,Ourlads depth chart,240.000000,240.000000,,0.000000,17.000000,,,1.000000,False
00-0040705,Chimere Dike,WR,TEN,2026.000000,LOW_SAMPLE,,24.715750,1.000000,17.000000,1.000000,17.000000,24.882353,,0.000000,0.000000,11.094453,STARTER,2.000000,LOW,False,False,726.000000,47.165158,0.459459,1.000000,0.000000,16.172414,UNKNOWN,,False,53.000000,24.882353,36.927113,36.927113,36.927113,36.927113,857.137931,402.407708,597.200546,597.200546,597.200546,597.200546,901.000000,423.000000,627.760915,627.760915,627.760915,627.760915,TEN,WR,True,WR,TEN,ROTATIONAL,STARTER,5,True,Ourlads depth chart,TEN,TEN,False,00-0040676,4688380,Cam Ward,True,0.000000,1.000000,0.541339,0.541339,0.000000,1.000000,True,True,LOW,,New head coach and offensive staff.,1.051544,1.012886,NYJ,0.978413,0.994603,1.012886,17.160000,24.110118,17.160000,17.160000,17.000000,24.882353,17.160000,0.900000,0.400000,False,17.000000,291.720000,291.720000,291.720000,False,17.160000,17.160000,Chimere Dike,TEN,receivingYards,ROTATIONAL,Ourlads depth chart,239.000000,239.000000,,0.000000,17.000000,,,1.000000,False
00-0040170,Elic Ayomanor,WR,TEN,2026.000000,LOW_SAMPLE,,23.248232,1.000000,16.000000,1.000000,16.000000,32.187500,,0.000000,0.000000,22.713643,STARTER,1.000000,LOW,False,False,369.000000,43.555556,0.444444,1.000000,0.000000,15.571429,UNKNOWN,,False,67.000000,32.187500,38.503086,38.503086,38.503086,38.503086,1043.285714,501.205357,599.548060,599.548060,599.548060,599.548060,1139.000000,547.187500,654.552469,654.552469,654.552469,654.552469,TEN,WR,True,WR,TEN,ROTATIONAL,STARTER,6,True,Ourlads depth chart,TEN,TEN,False,00-0040676,4688380,Cam Ward,True,0.000000,1.000000,0.541339,0.541339,0.000000,1.000000,True,True,LOW,,New head coach and offensive staff.,1.051544,1.012886,NYJ,0.978413,0.994603,1.012886,17.160000,30.684750,17.160000,17.160000,16.000000,32.187500,17.160000,0.900000,0.400000,False,17.000000,291.720000,291.720000,291.720000,False,17.160000,17.160000,Elic Ayomanor,TEN,receivingYards,ROTATIONAL,Ourlads depth chart,239.000000,239.000000,,0.000000,17.000000,,,1.000000,False
00-0040582,Arian Smith,WR,NYJ,2026.000000,LOW_SAMPLE,SHORTENED_PRIOR_SEASON,24.890977,1.000000,13.000000,1.000000,13.000000,4.000000,,0.000000,0.000000,0.000000,BACKUP,8.000000,LOW,False,True,497.000000,8.200000,0.393939,1.000000,0.000000,10.600000,UNKNOWN,,False,6.000000,4.000000,6.545455,6.545455,6.545455,6.545455,63.600000,42.400000,69.381818,69.381818,69.381818,69.381818,102.000000,68.000000,111.272727,111.272727,111.272727,111.272727,NYJ,WR,True,WR,NYJ,ROTATIONAL,BACKUP,5,True,Ourlads depth chart,NYJ,NYJ,False,00-0036945,4250360,Bailey Zappe,True,0.000000,1.000000,0.593878,0.593878,0.000000,1.000000,False,True,MEDIUM,,Head coach retained; offensive coordinator changed.,0.944026,0.986006,TEN,1.190340,1.040000,0.986006,17.160000,5.316000,17.160000,17.160000,13.000000,4.000000,17.160000,0.900000,0.400000,False,17.000000,291.720000,291.720000,291.720000,False,17.160000,17.160000,Arian Smith,NYJ,receivingYards,ROTATIONAL,Ourlads depth chart,237.000000,237.000000,,0.000000,17.000000,,,1.000000,False
00-0037093,Dareke Young,WR,SEA,2026.000000,RETURNING_FROM_INJURY_OR_SHORTENED,SHORTENED_PRIOR_SEASON,27.245577,3.000000,16.000000,1.000000,8.000000,6.000000,0.000000,0.000000,303.846154,0.074963,BACKUP,6.000000,MEDIUM,False,True,497.000000,8.200000,0.727273,1.000000,0.000000,6.771429,UNKNOWN,,False,6.000000,2.131429,3.786494,3.786494,3.786494,3.786494,40.628571,14.432816,25.639970,25.639970,25.639970,25.639970,102.000000,36.234286,64.370390,64.370390,64.370390,64.370390,LV,WR,True,WR,LV,ROTATIONAL,BACKUP,5,True,Ourlads depth chart,SEA,LV,True,00-0034869,14880,Kirk Cousins,True,-27.724802,0.950095,0.681992,0.460215,-32.519029,0.940000,True,True,LOW,,New head coach and offensive staff.,0.930290,0.982573,MIA,0.915809,0.978952,0.877525,17.160000,4.680000,17.160000,17.160000,8.000000,6.000000,0.000000,0.780000,0.400000,False,17.000000,291.720000,291.720000,291.720000,False,17.160000,17.160000,Dareke Young,LV,receivingYards,ROTATIONAL,Ourlads depth chart,237.000000,237.000000,,0.000000,17.000000,,,1.000000,False
00-0033555,Mack Hollins,WR,NE,2026.000000,ESTABLISHED,LATE_CAREER|RECENT_TEAM_CHANGE,32.959588,3.000000,43.000000,3.000000,14.000000,39.285714,21.773775,80.426753,66.603845,36.281859,STARTER,2.000000,MEDIUM,False,False,117.000000,50.250000,0.895833,1.000000,0.000000,14.687273,UNKNOWN,,False,53.000000,31.351759,33.320326,33.320326,33.320326,33.320326,778.425455,460.471833,489.384710,489.384710,489.384710,489.384710,901.000000,532.979901,566.445536,566.445536,566.445536,566.445536,NE,WR,True,WR,NE,ROTATIONAL,STARTER,6,True,Ourlads depth chart,NE,NE,False,00-0039851,4431452,Drake Maye,True,0.000000,1.000000,0.588358,0.588358,0.000000,1.000000,False,False,HIGH,,Offensive leadership retained.,0.958980,0.989745,SEA,0.796944,0.960000,0.989745,17.160000,37.534520,17.160000,17.160000,14.000000,39.285714,21.773775,0.900000,0.040000,False,17.000000,291.720000,291.720000,291.720000,False,17.160000,17.160000,Mack Hollins,NE,receivingYards,ROTATIONAL,Ourlads depth chart,237.000000,237.000000,,0.000000,17.000000,,,1.000000,False
5150247,Malik Benson,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LV,,,WR,LV,ROTATIONAL,UNCERTAIN,6,True,Ourlads depth chart,,LV,False,,14880,Kirk Cousins,False,0.000000,1.000000,,0.460215,0.000000,1.000000,True,True,LOW,,New head coach and offensive staff.,0.930290,0.982573,MIA,0.915809,0.978952,0.982573,17.160000,17.160000,17.160000,17.160000,0.000000,17.160000,17.160000,0.350000,0.400000,False,17.000000,291.720000,291.720000,291.720000,False,17.160000,17.160000,Malik Benson,LV,receivingYards,ROTATIONAL,Ourlads depth chart,237.000000,237.000000,,0.000000,17.000000,,,1.000000,False
00-0033375,Tim Patrick,WR,JAX,2026.000000,DECLINING,LATE_CAREER|SHORTENED_PRIOR_SEASON|ROLE_DROP|RECENT_TEAM_CHANGE,32.773411,2.000000,28.000000,2.000000,13.000000,14.384615,26.266667,-45.236236,-37.062937,1.574213,BACKUP,5.000000,LOW,False,True,52.000000,7.350000,0.777778,0.905813,0.000000,11.844118,UNKNOWN,,False,6.000000,17.621777,15.339160,13.894406,13.894406,13.894406,71.064706,208.714402,181.678816,164.566981,164.566981,164.566981,102.000000,299.570212,260.765721,236.204905,236.204905,236.204905,NYJ,WR,True,WR,NYJ,ROTATIONAL,BACKUP,6,True,Ourlads depth chart,JAX,NYJ,True,00-0036971,4250360,Bailey Zappe,True,0.000000,1.000000,0.667877,0.593878,-11.079747,0.975625,False,True,MEDIUM,,Head coach retained; offensive coordinator changed.,0.944026,0.986006,TEN,1.190340,1.040000,0.961972,17.160000,15.572820,17.160000,17.160000,13.000000,14.384615,26.266667,0.900000,0.400000,False,17.000000,291.720000,291.720000,291.720000,False,17.160000,17.160000,Tim Patrick,NYJ,receivingYards,ROTATIONAL,Ourlads depth chart,237.000000,237.000000,,0.000000,17.000000,,,1.000000,False
00-0038840,Brycen Tremayne,WR,CAR,2026.000000,ASCENDING,RECENT_TEAM_CHANGE,26.788346,2.000000,17.000000,1.000000,15.000000,10.666667,-1.000000,0.000000,140.000000,0.449775,BACKUP,5.000000,MEDIUM,False,False,497.000000,8.200000,0.708333,1.060000,0.000000,9.413793,UNKNOWN,,False,6.000000,7.043639,7.380911,7.823765,7.823765,7.823765,56.482759,66.307356,69.482366,73.651308,73.651308,73.651308,102.000000,119.741855,125.475481,133.004010,133.004010,133.004010,CAR,WR,True,WR,CAR,ROTATIONAL,BACKUP,5,True,Ourlads depth chart,CAR,CAR,False,00-0039150,4685720,Bryce Young,True,0.000000,1.000000,0.602083,0.602083,0.000000,1.000000,False,False,HIGH,,Offensive leadership retained.,0.984883,0.996221,CHI,1.151000,1.037750,0.996221,17.160000,9.500000,17.160000,17.160000,15.000000,10.666667,-1.000000,0.900000,0.040000,False,17.000000,291.720000,291.720000,291.720000,False,17.160000,17.160000,Brycen Tremayne,CAR,receivingYards,ROTATIONAL,Ourlads depth chart,235.000000,235.000000,,0.000000,17.000000,,,1.000000,False
00-0037614,John Metchie III,WR,NYJ,2026.000000,RETURNING_FROM_INJURY_OR_SHORTENED,SHORTENED_PRIOR_SEASON|RECENT_TEAM_CHANGE,26.123035,3.000000,37.000000,3.000000,13.000000,21.076923,20.460000,3.015264,17.030355,6.596702,STARTER,3.000000,MEDIUM,False,True,726.000000,47.165158,0.860465,1.002412,0.000000,12.772449,UNKNOWN,,False,40.000000,20.784097,24.465175,24.524190,24.524190,24.524190,510.897959,265.463818,312.480203,313.233972,313.233972,313.233972,680.000000,353.329648,415.907980,416.911238,416.911238,416.911238,CAR,WR,True,WR,CAR,ROTATIONAL,STARTER,6,True,Ourlads depth chart,NYJ,CAR,True,00-0036945,4685720,Bryce Young,True,34.526410,1.060000,0.593878,0.602083,1.381730,1.003040,False,False,HIGH,,Offensive leadership retained.,0.984883,0.996221,CHI,1.151000,1.037750,1.059204,17.160000,21.015231,17.160000,17.160000,13.000000,21.076923,20.460000,0.900000,0.450000,False,17.000000,291.720000,291.720000,291.720000,False,17.160000,17.160000,John Metchie III,CAR,receivingYards,ROTATIONAL,Ourlads depth chart,235.000000,235.000000,,0.000000,17.000000,,,1.000000,False
4600597,Montorie Foster Jr.,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEA,,,WR,SEA,ROTATIONAL,UNCERTAIN,5,True,Ourlads depth chart,,SEA,False,,3912547,Sam Darnold,False,0.000000,1.000000,,0.681992,0.000000,1.000000,False,True,MEDIUM,,Head coach retained; offensive coordinator changed.,1.020615,1.005154,NE,0.851935,0.962984,1.005154,17.160000,17.160000,17.160000,17.160000,0.000000,17.160000,17.160000,0.350000,0.400000,False,17.000000,291.720000,291.720000,291.720000,False,17.160000,17.160000,Montorie Foster Jr.,SEA,receivingYards,ROTATIONAL,Ourlads depth chart,223.000000,223.000000,,0.000000,17.000000,,,1.000000,False
00-0040648,Tory Horton,WR,SEA,2026.000000,LOW_SAMPLE,SHORTENED_PRIOR_SEASON,23.757483,1.000000,8.000000,1.000000,8.000000,20.125000,,0.000000,0.000000,5.247376,ROTATIONAL,4.000000,LOW,False,True,144.000000,20.306818,0.285714,1.000000,0.000000,9.200000,UNKNOWN,,False,17.200000,20.125000,20.254870,20.254870,20.254870,20.254870,158.240000,185.150000,186.344805,186.344805,186.344805,186.344805,292.400000,342.125000,344.332792,344.332792,344.332792,344.332792,SEA,WR,True,WR,SEA,ROTATIONAL,ROTATIONAL,6,True,Ourlads depth chart,SEA,SEA,False,00-0034869,3912547,Sam Darnold,True,0.000000,1.000000,0.681992,0.681992,0.000000,1.000000,False,True,MEDIUM,,Head coach retained; offensive coordinator changed.,1.020615,1.005154,NE,0.851935,0.962984,1.005154,17.160000,19.472700,17.160000,17.160000,8.000000,20.125000,17.160000,0.780000,0.400000,False,17.000000,291.720000,291.720000,291.720000,False,17.160000,17.160000,Tory Horton,SEA,receivingYards,ROTATIONAL,Ourlads depth chart,223.000000,223.000000,,0.000000,17.000000,,,1.000000,False
4608858,Dan Villari,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAR,,,TE,LAR,STARTER,UNCERTAIN,2,True,Ourlads depth chart,,LAR,False,,12483,Matthew Stafford,False,0.000000,1.000000,,0.258176,0.000000,1.000000,False,True,MEDIUM,,Head coach retained; offensive coordinator changed.,0.974679,0.993670,SF,1.061539,1.015385,0.993670,43.000000,43.000000,43.000000,43.000000,0.000000,43.000000,43.000000,0.350000,0.400000,False,17.000000,731.000000,731.000000,731.000000,False,43.000000,43.000000,Dan Villari,LAR,receivingYards,STARTER,Ourlads depth chart,701.000000,701.000000,,0.000000,17.000000,,,1.000000,False
00-0036422,Adam Trautman,TE,DEN,2026.000000,RETURNING_FROM_INJURY_OR_SHORTENED,SHORTENED_PRIOR_SEASON,29.570060,3.000000,42.000000,3.000000,13.000000,15.000000,13.862500,8.205591,-5.166860,2.684564,ROTATIONAL,2.000000,MEDIUM,False,True,217.000000,15.571429,0.875000,1.006564,0.000000,13.361111,UNKNOWN,,False,14.700000,14.383895,14.532337,14.627734,14.627734,14.627734,196.408333,192.184825,194.168170,195.442782,195.442782,195.442782,249.900000,244.526222,247.049730,248.671481,248.671481,248.671481,DEN,TE,True,TE,DEN,STARTER,ROTATIONAL,1,True,Ourlads depth chart,DEN,DEN,False,00-0039732,4426338,Bo Nix,True,0.000000,1.000000,0.193878,0.193878,0.000000,1.000000,False,True,MEDIUM,,Head coach retained; offensive coordinator changed.,0.976723,0.994181,KC,0.887174,0.971794,0.994181,43.000000,14.886250,43.000000,43.000000,13.000000,15.000000,13.862500,0.900000,0.400000,False,17.000000,731.000000,731.000000,731.000000,False,43.000000,43.000000,Adam Trautman,DEN,receivingYards,STARTER,Ourlads depth chart,661.000000,661.000000,,0.000000,17.000000,,,1.000000,False
00-0037539,Lucas Krull,TE,DEN,2026.000000,DEVELOPING,SHORTENED_PRIOR_SEASON|ROLE_DROP,28.143610,3.000000,19.000000,1.000000,2.000000,7.500000,14.630000,-48.735475,-8.883827,0.000000,BACKUP,4.000000,LOW,False,True,271.000000,7.545455,0.612903,1.000000,0.000000,6.253226,UNKNOWN,,False,4.200000,9.997634,9.048403,9.048403,9.048403,9.048403,26.263548,62.517466,56.581710,56.581710,56.581710,56.581710,71.400000,169.959785,153.822859,153.822859,153.822859,153.822859,DEN,TE,True,TE,DEN,STARTER,BACKUP,2,True,Ourlads depth chart,DEN,DEN,False,00-0039732,4426338,Bo Nix,True,0.000000,1.000000,0.193878,0.193878,0.000000,1.000000,False,True,MEDIUM,,Head coach retained; offensive coordinator changed.,0.976723,0.994181,KC,0.887174,0.971794,0.994181,43.000000,12.134500,43.000000,43.000000,2.000000,7.500000,14.630000,0.350000,0.400000,False,17.000000,731.000000,731.000000,731.000000,False,43.000000,43.000000,Lucas Krull,DEN,receivingYards,STARTER,Ourlads depth chart,661.000000,661.000000,,0.000000,17.000000,,,1.000000,False
4699678,Khalil Dinkins,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,,,TE,SF,STARTER,UNCERTAIN,2,True,Ourlads depth chart,,SF,False,,4361741,Brock Purdy,False,0.000000,1.000000,,0.240296,0.000000,1.000000,False,False,HIGH,,Offensive leadership retained.,0.975937,0.993984,LAR,0.849889,0.962472,0.993984,43.000000,43.000000,43.000000,43.000000,0.000000,43.000000,43.000000,0.350000,0.040000,False,17.000000,731.000000,731.000000,731.000000,False,43.000000,43.000000,Khalil Dinkins,SF,receivingYards,STARTER,Ourlads depth chart,650.000000,650.000000,,0.000000,17.000000,,,1.000000,False
00-0037252,Greg Dulcich,TE,MIA,2026.000000,RETURNING_FROM_INJURY_OR_SHORTENED,SHORTENED_PRIOR_SEASON|RECENT_TEAM_CHANGE,26.435156,3.000000,15.000000,1.000000,9.000000,37.222222,8.925000,317.055711,38.364780,51.901566,ROTATIONAL,2.000000,MEDIUM,False,True,217.000000,15.571429,0.714286,1.020000,0.000000,8.250000,UNKNOWN,,False,14.700000,19.928687,18.683756,19.057431,19.057431,19.057431,121.275000,164.411667,154.140986,157.223806,157.223806,157.223806,249.900000,338.787677,317.623851,323.976328,323.976328,323.976328,MIA,TE,True,TE,MIA,STARTER,ROTATIONAL,1,True,Ourlads depth chart,MIA,MIA,False,00-0036212,4242512,Malik Willis,True,-44.473684,0.940000,0.221258,0.221258,0.000000,1.000000,True,True,LOW,,New head coach and offensive staff.,0.974929,0.993732,LV,0.719390,0.960000,0.934108,43.000000,30.996833,43.000000,43.000000,9.000000,37.222222,8.925000,0.780000,0.400000,False,17.000000,731.000000,731.000000,731.000000,False,43.000000,43.000000,Greg Dulcich,MIA,receivingYards,STARTER,Ourlads depth chart,646.000000,646.000000,,0.000000,17.000000,,,1.000000,False
00-0038046,Charlie Kolar,TE,BAL,2026.000000,RETURNING_FROM_INJURY_OR_SHORTENED,SHORTENED_PRIOR_SEASON,27.557698,3.000000,32.000000,3.000000,13.000000,10.923077,11.898333,-8.196580,8.342362,0.671141,BACKUP,3.000000,MEDIUM,False,True,271.000000,7.545455,0.842105,1.000000,0.000000,10.036364,UNKNOWN,,False,4.200000,11.543955,10.912613,10.912613,10.912613,10.912613,42.152727,115.859333,109.522953,109.522953,109.522953,109.522953,71.400000,196.247239,185.514421,185.514421,185.514421,185.514421,LAC,TE,True,TE,LAC,STARTER,BACKUP,1,True,Ourlads depth chart,BAL,LAC,True,00-0034796,4038941,Justin Herbert,True,18.799039,1.033838,0.298765,0.184015,-38.408246,0.940000,False,True,MEDIUM,,Head coach retained; offensive coordinator changed.,0.975885,0.993971,ARI,1.278672,1.040000,0.965949,43.000000,11.020603,43.000000,43.000000,13.000000,10.923077,11.898333,0.900000,0.400000,False,17.000000,731.000000,731.000000,731.000000,False,43.000000,43.000000,Charlie Kolar,LAC,receivingYards,STARTER,Ourlads depth chart,642.000000,642.000000,,0.000000,17.000000,,,1.000000,False
5082633,Evan Svoboda,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAC,,,TE,LAC,STARTER,UNCERTAIN,2,True,Ourlads depth chart,,LAC,False,,4038941,Justin Herbert,False,0.000000,1.000000,,0.184015,0.000000,1.000000,False,True,MEDIUM,,Head coach retained; offensive coordinator changed.,0.975885,0.993971,ARI,1.278672,1.040000,0.993971,43.000000,43.000000,43.000000,43.000000,0.000000,43.000000,43.000000,0.350000,0.400000,False,17.000000,731.000000,731.000000,731.000000,False,43.000000,43.000000,Evan Svoboda,LAC,receivingYards,STARTER,Ourlads depth chart,642.000000,642.000000,,0.000000,17.000000,,,1.000000,False
3948283,Stephen Carlson,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHI,,,TE,CHI,STARTER,UNCERTAIN,2,True,Ourlads depth chart,,CHI,False,,4431611,Caleb Williams,False,0.000000,1.000000,,0.256604,0.000000,1.000000,False,True,MEDIUM,,Head coach retained; offensive coordinator changed.,0.950082,0.987520,CAR,1.117467,1.029367,0.987520,43.000000,43.000000,43.000000,43.000000,0.000000,43.000000,43.000000,0.350000,0.400000,False,17.000000,731.000000,731.000000,731.000000,False,43.000000,43.000000,Stephen Carlson,CHI,receivingYards,STARTER,Ourlads depth chart,641.000000,641.000000,,0.000000,17.000000,,,1.000000,False
4569615,Thomas Gordon,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DET,,,TE,DET,STARTER,UNCERTAIN,2,True,Ourlads depth chart,,DET,False,,4597679,Luke Altmyer,False,0.000000,1.000000,,0.167273,0.000000,1.000000,False,True,MEDIUM,,Head coach retained; offensive coordinator changed.,0.964467,0.991117,NO,0.952972,0.988243,0.991117,43.000000,43.000000,43.000000,43.000000,0.000000,43.000000,43.000000,0.350000,0.400000,False,17.000000,731.000000,731.000000,731.000000,False,43.000000,43.000000,Thomas Gordon,DET,receivingYards,STARTER,Ourlads depth chart,640.000000,640.000000,,0.000000,17.000000,,,1.000000,False
