player_id,player_name,position,prior_team,target_season,career_state,career_flags,target_age,prior_seasons,prior_games,full_prior_seasons,latest_games,latest_rate,older_rate,rate_trend_pct,opportunity_trend_pct,latest_percentile,role_bucket,role_rank,role_stability,star_flag,shortened_prior,cohort_rows,cohort_rate,history_weight,state_adjustment,evidence_floor,predicted_games,contract_status,contract_decision_type,contract_rebound_research,generic_role_rate,identity_raw_rate,identity_shrunk_rate,identity_state_rate,identity_guardrail_rate,identity_contract_rate,generic_role_total,identity_raw_total,identity_shrunk_total,identity_state_total,identity_guardrail_total,identity_contract_total,generic_role_eq17,identity_raw_eq17,identity_shrunk_eq17,identity_state_eq17,identity_guardrail_eq17,identity_contract_eq17,forecast_team,forecast_position,current_roster_match
00-0039530,Brevyn Spann-Ford,TE,DAL,2026,DEVELOPING,,26.681568,2,27,2,16,5.625000,8.000000,-29.687500,-36.160714,0.000000,BACKUP,3,LOW,False,False,271,7.545455,0.692308,1.000000,0.000000,12.316742,UNKNOWN,,False,4.200000,6.299434,6.682825,6.682825,6.682825,6.682825,51.730317,77.588505,82.310632,82.310632,82.310632,82.310632,71.400000,107.090379,113.608025,113.608025,113.608025,113.608025,DAL,TE,True
00-0036534,Shane Zylstra,TE,DET,2026,RETURNING_FROM_INJURY_OR_SHORTENED,SHORTENED_PRIOR_SEASON,29.791830,2,3,0,1,20.000000,11.000000,81.818182,900.000000,8.724832,BACKUP,4,MEDIUM,False,True,271,7.545455,0.333333,1.020000,0.000000,6.706667,UNKNOWN,,False,4.200000,20.562500,11.884470,12.122159,12.122159,12.122159,28.168000,137.905833,79.705177,81.299280,81.299280,81.299280,71.400000,349.562500,202.035985,206.076705,206.076705,206.076705,NE,TE,True
00-0039050,Payne Durham,TE,TB,2026,DEVELOPING,SHORTENED_PRIOR_SEASON,26.213386,3,22,2,8,1.375000,12.727083,-89.196268,-67.654987,0.000000,ROTATIONAL,2,LOW,False,True,217,15.571429,0.647059,1.000000,0.000000,9.217647,UNKNOWN,,False,14.700000,5.116974,8.806781,8.806781,8.806781,8.806781,135.499412,47.166457,81.177801,81.177801,81.177801,81.177801,249.900000,86.988551,149.715281,149.715281,149.715281,149.715281,TB,TE,True
00-0038589,Josh Whyle,TE,GB,2026,DEVELOPING,SHORTENED_PRIOR_SEASON|ROLE_DROP|RECENT_TEAM_CHANGE,26.982737,3,30,2,6,6.000000,14.402222,-58.339762,-54.268293,0.000000,BACKUP,4,LOW,False,True,271,7.545455,0.714286,1.000000,0.000000,8.821429,UNKNOWN,,False,4.200000,9.030839,8.606444,8.606444,8.606444,8.606444,37.050000,79.664904,75.921128,75.921128,75.921128,75.921128,71.400000,153.524269,146.309543,146.309543,146.309543,146.309543,GB,TE,True
00-0038394,Will Mallory,TE,IND,2026,RETURNING_FROM_INJURY_OR_SHORTENED,SHORTENED_PRIOR_SEASON,27.196294,3,19,1,1,16.000000,9.279221,72.428272,-36.311001,4.474273,BACKUP,4,LOW,False,True,271,7.545455,0.760000,1.020000,0.000000,6.712903,UNKNOWN,,False,4.200000,12.004845,10.934591,11.153283,11.153283,11.153283,28.194194,80.587364,73.402854,74.870911,74.870911,74.870911,71.400000,204.082368,185.888054,189.605815,189.605815,189.605815,IND,TE,True
00-0036429,Charlie Woerner,TE,ATL,2026,RETURNING_FROM_INJURY_OR_SHORTENED,SHORTENED_PRIOR_SEASON,28.877369,3,29,2,7,6.857143,3.611667,89.860901,70.293283,0.000000,ROTATIONAL,2,MEDIUM,False,True,217,15.571429,0.828571,1.020000,0.000000,10.408537,UNKNOWN,,False,14.700000,5.099857,6.894984,7.032883,7.032883,7.032883,153.005488,53.082050,71.766690,73.202024,73.202024,73.202024,249.900000,86.697571,117.214722,119.559017,119.559017,119.559017,ATL,TE,True
00-0036423,Albert Okwuegbunam,TE,LV,2026,RETURNING_FROM_INJURY_OR_SHORTENED,SHORTENED_PRIOR_SEASON|RECENT_TEAM_CHANGE,28.354429,2,2,0,1,36.000000,0.000000,0.000000,500.000000,49.888143,BACKUP,4,MEDIUM,False,True,271,7.545455,0.250000,1.000000,0.000000,7.000000,UNKNOWN,,False,4.200000,16.125000,9.690341,9.690341,9.690341,9.690341,29.400000,112.875000,67.832386,67.832386,67.832386,67.832386,71.400000,274.125000,164.735795,164.735795,164.735795,164.735795,LV,TE,True
00-0034798,Durham Smythe,TE,CHI,2026,ESTABLISHED,SHORTENED_PRIOR_SEASON|RECENT_TEAM_CHANGE,31.064957,3,34,2,7,3.571429,12.314560,-70.998327,-55.975730,0.000000,BACKUP,3,LOW,False,True,39,7.250000,0.871795,1.000000,0.000000,9.478261,UNKNOWN,,False,4.200000,6.991893,7.024984,7.024984,7.024984,7.024984,39.808696,66.270986,66.584627,66.584627,66.584627,66.584627,71.400000,118.862181,119.424722,119.424722,119.424722,119.424722,BAL,TE,True
00-0038783,Nate Adkins,TE,DEN,2026,RETURNING_FROM_INJURY_OR_SHORTENED,SHORTENED_PRIOR_SEASON,27.149750,3,26,1,6,8.000000,6.523333,22.636689,83.333333,0.000000,BACKUP,3,MEDIUM,False,True,271,7.545455,0.812500,1.018109,0.000000,8.923684,UNKNOWN,,False,4.200000,7.257374,7.311389,7.443793,7.443793,7.443793,37.479474,64.762511,65.244526,66.426062,66.426062,66.426062,71.400000,123.375354,124.293611,126.544488,126.544488,126.544488,DEN,TE,True
00-0037282,James Mitchell,TE,CAR,2026,RETURNING_FROM_INJURY_OR_SHORTENED,SHORTENED_PRIOR_SEASON|RECENT_TEAM_CHANGE,27.059399,2,4,0,2,14.000000,14.000000,0.000000,50.000000,2.237136,BACKUP,4,MEDIUM,False,True,271,7.545455,0.400000,1.000000,0.000000,6.500000,UNKNOWN,,False,4.200000,14.145833,10.185606,10.185606,10.185606,10.185606,27.300000,91.947917,66.206439,66.206439,66.206439,66.206439,71.400000,240.479167,173.155303,173.155303,173.155303,173.155303,CAR,TE,True
00-0037292,Andrew Ogletree,TE,IND,2026,ESTABLISHED,SHORTENED_PRIOR_SEASON,28.097066,3,34,3,11,2.454545,10.581439,-76.803293,-61.763144,0.000000,BACKUP,3,LOW,False,True,271,7.545455,0.871795,1.000000,0.000000,10.439130,UNKNOWN,,False,4.200000,5.931599,6.138504,6.138504,6.138504,6.138504,43.844348,61.920736,64.080640,64.080640,64.080640,64.080640,71.400000,100.837183,104.354561,104.354561,104.354561,104.354561,IND,TE,True
00-0039912,Ben Sinnott,TE,WAS,2026,RETURNING_FROM_INJURY_OR_SHORTENED,SHORTENED_PRIOR_SEASON,24.217451,2,16,1,9,12.666667,4.000000,216.666667,102.222222,1.565996,BACKUP,3,MEDIUM,False,True,196,7.416667,0.727273,1.020000,0.000000,7.533333,UNKNOWN,,False,4.200000,8.188706,7.978150,8.137713,8.137713,8.137713,31.640000,61.688250,60.102061,61.304102,61.304102,61.304102,71.400000,139.207998,135.628544,138.341115,138.341115,138.341115,WAS,TE,True
00-0037539,Lucas Krull,TE,DEN,2026,DEVELOPING,SHORTENED_PRIOR_SEASON|ROLE_DROP,28.143610,3,19,1,2,7.500000,14.630000,-48.735475,-8.883827,0.000000,BACKUP,4,LOW,False,True,271,7.545455,0.612903,1.000000,0.000000,6.253226,UNKNOWN,,False,4.200000,9.997634,9.048403,9.048403,9.048403,9.048403,26.263548,62.517466,56.581710,56.581710,56.581710,56.581710,71.400000,169.959785,153.822859,153.822859,153.822859,153.822859,DEN,TE,True
00-0034365,Ian Thomas,TE,LV,2026,RETURNING_FROM_INJURY_OR_SHORTENED,SHORTENED_PRIOR_SEASON|RECENT_TEAM_CHANGE,30.238109,3,20,2,9,12.666667,3.966667,219.327731,-14.719147,1.565996,BACKUP,3,MEDIUM,False,True,39,7.250000,0.769231,1.020000,0.000000,6.968750,UNKNOWN,,False,4.200000,7.641146,7.550881,7.701899,7.701899,7.701899,29.268750,53.249233,52.620203,53.672607,53.672607,53.672607,71.400000,129.899474,128.364980,130.932280,130.932280,130.932280,LV,TE,True
00-0036590,Quintin Morris,TE,JAX,2026,ESTABLISHED,SHORTENED_PRIOR_SEASON|RECENT_TEAM_CHANGE,27.612456,3,23,2,11,5.000000,6.890000,-27.431060,-21.705089,0.000000,BACKUP,4,MEDIUM,False,True,271,7.545455,0.821429,1.000000,0.000000,8.887143,UNKNOWN,,False,4.200000,5.710042,6.037794,6.037794,6.037794,6.037794,37.326000,50.745956,53.658738,53.658738,53.658738,53.658738,71.400000,97.070708,102.642497,102.642497,102.642497,102.642497,JAX,TE,True
00-0039489,Hayden Rucci,TE,MIA,2026,LOW_SAMPLE,SHORTENED_PRIOR_SEASON,25.594619,1,1,0,1,0.000000,,0.000000,0.000000,0.000000,BACKUP,5,LOW,False,True,271,7.545455,0.047619,1.000000,0.000000,7.461538,UNKNOWN,,False,4.200000,0.000000,7.186147,7.186147,7.186147,7.186147,31.338462,0.000000,53.619714,53.619714,53.619714,53.619714,71.400000,0.000000,122.164502,122.164502,122.164502,122.164502,JAX,TE,True
00-0037348,Tanner Conner,TE,MIA,2026,RETURNING_FROM_INJURY_OR_SHORTENED,SHORTENED_PRIOR_SEASON,28.452994,2,12,1,8,11.375000,4.000000,184.375000,87.500000,1.118568,BACKUP,4,MEDIUM,False,True,271,7.545455,0.666667,1.020000,0.000000,6.933333,UNKNOWN,,False,4.200000,7.574479,7.564804,7.716100,7.716100,7.716100,29.120000,52.516389,52.449310,53.498296,53.498296,53.498296,71.400000,128.766146,128.601673,131.173706,131.173706,131.173706,NYG,TE,True
00-0037004,Hunter Long,TE,JAX,2026,RETURNING_FROM_INJURY_OR_SHORTENED,SHORTENED_PRIOR_SEASON|RECENT_TEAM_CHANGE,28.036832,3,19,1,7,12.142857,3.545455,242.490842,356.654457,1.565996,BACKUP,3,MEDIUM,False,True,271,7.545455,0.760000,1.020000,0.000000,7.448387,UNKNOWN,,False,4.200000,6.794372,6.974632,7.114125,7.114125,7.114125,31.283226,50.607115,51.949759,52.988754,52.988754,52.988754,71.400000,115.504329,118.568745,120.940119,120.940119,120.940119,AZ,TE,True
00-0039754,Devin Culp,TE,TB,2026,LOW_SAMPLE,SHORTENED_PRIOR_SEASON,26.580265,2,6,0,4,1.500000,44.000000,-96.590909,-91.666667,0.000000,BACKUP,3,LOW,False,True,271,7.545455,0.230769,1.000000,0.000000,6.431373,UNKNOWN,,False,4.200000,9.914609,8.092183,8.092183,8.092183,8.092183,27.011765,63.764545,52.043840,52.043840,52.043840,52.043840,71.400000,168.548354,137.567103,137.567103,137.567103,137.567103,TB,TE,True
00-0038809,Ben Sims,TE,MIN,2026,RETURNING_FROM_INJURY_OR_SHORTENED,SHORTENED_PRIOR_SEASON|RECENT_TEAM_CHANGE,26.295523,3,13,0,3,10.000000,8.050000,24.223602,72.043011,0.223714,BACKUP,3,MEDIUM,False,True,271,7.545455,0.684211,1.019379,0.000000,5.998000,UNKNOWN,,False,4.200000,8.947500,8.504749,8.669561,8.669561,8.669561,25.191600,53.667105,51.011483,52.000029,52.000029,52.000029,71.400000,152.107500,144.580730,147.382543,147.382543,147.382543,MIA,TE,True
00-0037340,Zaire Mitchell-Paden,TE,NO,2026,LOW_SAMPLE,SHORTENED_PRIOR_SEASON,27.034758,1,3,0,3,5.666667,,0.000000,0.000000,0.000000,BACKUP,5,LOW,False,True,271,7.545455,0.130435,1.000000,0.000000,7.000000,UNKNOWN,,False,4.200000,5.666667,7.300395,7.300395,7.300395,7.300395,29.400000,39.666667,51.102767,51.102767,51.102767,51.102767,71.400000,96.333333,124.106719,124.106719,124.106719,124.106719,HOU,TE,True
00-0037755,Jelani Woods,TE,NYJ,2026,LOW_SAMPLE,SHORTENED_PRIOR_SEASON,27.897198,1,2,0,2,2.000000,,0.000000,0.000000,0.000000,BACKUP,4,LOW,False,True,271,7.545455,0.090909,1.000000,0.000000,7.142857,UNKNOWN,,False,4.200000,2.000000,7.041322,7.041322,7.041322,7.041322,30.000000,14.285714,50.295159,50.295159,50.295159,50.295159,71.400000,34.000000,119.702479,119.702479,119.702479,119.702479,NYJ,TE,True
00-0040363,Keleki Latu,TE,BUF,2026,LOW_SAMPLE,SHORTENED_PRIOR_SEASON,24.053177,1,3,0,3,11.666667,,0.000000,0.000000,1.342282,BACKUP,4,LOW,False,True,196,7.416667,0.130435,1.000000,0.000000,6.200000,UNKNOWN,,False,4.200000,11.666667,7.971014,7.971014,7.971014,7.971014,26.040000,72.333333,49.420290,49.420290,49.420290,49.420290,71.400000,198.333333,135.507246,135.507246,135.507246,135.507246,BUF,TE,True
00-0040244,Moliki Matavao,TE,NO,2026,LOW_SAMPLE,SHORTENED_PRIOR_SEASON,23.461789,1,1,0,1,10.000000,,0.000000,0.000000,0.223714,BACKUP,6,LOW,False,True,196,7.416667,0.047619,1.000000,0.000000,6.538462,UNKNOWN,,False,4.200000,10.000000,7.539683,7.539683,7.539683,7.539683,27.461538,65.384615,49.297924,49.297924,49.297924,49.297924,71.400000,170.000000,128.174603,128.174603,128.174603,128.174603,NO,TE,True
00-0037031,Nikola Kalinic,TE,CHI,2026,LOW_SAMPLE,SHORTENED_PRIOR_SEASON,29.611128,1,2,0,2,0.000000,,0.000000,0.000000,0.000000,BACKUP,4,LOW,False,True,271,7.545455,0.090909,1.000000,0.000000,7.142857,UNKNOWN,,False,4.200000,0.000000,6.859504,6.859504,6.859504,6.859504,30.000000,0.000000,48.996458,48.996458,48.996458,48.996458,71.400000,0.000000,116.611570,116.611570,116.611570,116.611570,CHI,TE,True
00-0040628,Drake Dabney,TE,GB,2026,LOW_SAMPLE,SHORTENED_PRIOR_SEASON,24.302327,1,1,0,1,3.000000,,0.000000,0.000000,0.000000,BACKUP,5,LOW,False,True,196,7.416667,0.047619,1.000000,0.000000,6.538462,UNKNOWN,,False,4.200000,3.000000,7.206349,7.206349,7.206349,7.206349,27.461538,19.615385,47.118437,47.118437,47.118437,47.118437,71.400000,51.000000,122.507937,122.507937,122.507937,122.507937,GB,TE,True
00-0040488,Carter Runyon,TE,LV,2026,LOW_SAMPLE,SHORTENED_PRIOR_SEASON,25.110009,1,3,0,3,1.000000,,0.000000,0.000000,0.000000,BACKUP,5,LOW,False,True,271,7.545455,0.130435,1.000000,0.000000,7.000000,UNKNOWN,,False,4.200000,1.000000,6.691700,6.691700,6.691700,6.691700,29.400000,7.000000,46.841897,46.841897,46.841897,46.841897,71.400000,17.000000,113.758893,113.758893,113.758893,113.758893,LV,TE,True
00-0039824,Jared Wiley,TE,KC,2026,LOW_SAMPLE,SHORTENED_PRIOR_SEASON,25.830079,2,3,0,2,2.000000,7.000000,-71.428571,-50.000000,0.000000,BACKUP,3,LOW,False,True,271,7.545455,0.130435,1.000000,0.000000,6.729412,UNKNOWN,,False,4.200000,3.046296,6.958608,6.958608,6.958608,6.958608,28.263529,20.499782,46.827337,46.827337,46.827337,46.827337,71.400000,51.787037,118.296333,118.296333,118.296333,118.296333,KC,TE,True
00-0040225,Thomas Fidone II,TE,NYG,2026,LOW_SAMPLE,SHORTENED_PRIOR_SEASON,23.949137,1,1,0,1,0.000000,,0.000000,0.000000,0.000000,BACKUP,4,LOW,False,True,196,7.416667,0.047619,1.000000,0.000000,6.538462,UNKNOWN,,False,4.200000,0.000000,7.063492,7.063492,7.063492,7.063492,27.461538,0.000000,46.184371,46.184371,46.184371,46.184371,71.400000,0.000000,120.079365,120.079365,120.079365,120.079365,NYG,TE,True
00-0038564,Cameron Latu,TE,PHI,2026,LOW_SAMPLE,SHORTENED_PRIOR_SEASON,26.520031,1,10,1,10,0.000000,,0.000000,0.000000,0.000000,BACKUP,4,LOW,False,True,271,7.545455,0.333333,1.000000,0.000000,8.909091,UNKNOWN,,False,4.200000,0.000000,5.030303,5.030303,5.030303,5.030303,37.418182,0.000000,44.815427,44.815427,44.815427,44.815427,71.400000,0.000000,85.515152,85.515152,85.515152,85.515152,NE,TE,True
00-0038498,E.J. Jenkins,TE,PHI,2026,LOW_SAMPLE,SHORTENED_PRIOR_SEASON,27.828751,2,3,0,1,0.000000,3.500000,-100.000000,-100.000000,0.000000,BACKUP,5,LOW,False,True,271,7.545455,0.130435,1.000000,0.000000,6.670588,UNKNOWN,,False,4.200000,0.626543,6.642988,6.642988,6.642988,6.642988,28.016471,4.179412,44.312637,44.312637,44.312637,44.312637,71.400000,10.651235,112.930793,112.930793,112.930793,112.930793,PHI,TE,True
00-0039305,Jack Westover,TE,NE,2026,LOW_SAMPLE,SHORTENED_PRIOR_SEASON,27.231887,1,4,0,4,0.000000,,0.000000,0.000000,0.000000,BACKUP,3,LOW,False,True,271,7.545455,0.166667,1.000000,0.000000,7.000000,UNKNOWN,,False,4.200000,0.000000,6.287879,6.287879,6.287879,6.287879,29.400000,0.000000,44.015152,44.015152,44.015152,44.015152,71.400000,0.000000,106.893939,106.893939,106.893939,106.893939,WAS,TE,True
00-0040058,Nick Kallerup,TE,SEA,2026,LOW_SAMPLE,SHORTENED_PRIOR_SEASON,25.433082,1,4,0,4,0.000000,,0.000000,0.000000,0.000000,BACKUP,4,LOW,False,True,271,7.545455,0.166667,1.000000,0.000000,7.000000,UNKNOWN,,False,4.200000,0.000000,6.287879,6.287879,6.287879,6.287879,29.400000,0.000000,44.015152,44.015152,44.015152,44.015152,71.400000,0.000000,106.893939,106.893939,106.893939,106.893939,SEA,TE,True
00-0039631,Cam Grandy,TE,CIN,2026,LOW_SAMPLE,SHORTENED_PRIOR_SEASON,26.785608,2,6,0,2,3.500000,7.000000,-50.000000,-20.000000,0.000000,BACKUP,5,MEDIUM,False,True,271,7.545455,0.230769,1.000000,0.000000,6.235294,UNKNOWN,,False,4.200000,4.255093,6.786140,6.786140,6.786140,6.786140,26.188235,26.531754,42.313580,42.313580,42.313580,42.313580,71.400000,72.336574,115.364384,115.364384,115.364384,115.364384,MIN,TE,True
00-0040509,Ben Yurosek,TE,MIN,2026,LOW_SAMPLE,SHORTENED_PRIOR_SEASON,24.461125,1,6,0,6,2.333333,,0.000000,0.000000,0.000000,BACKUP,4,LOW,False,True,196,7.416667,0.230769,1.000000,0.000000,6.666667,UNKNOWN,,False,4.200000,2.333333,6.243590,6.243590,6.243590,6.243590,28.000000,15.555556,41.623932,41.623932,41.623932,41.623932,71.400000,39.666667,106.141026,106.141026,106.141026,106.141026,MIN,TE,True
00-0037277,Teagan Quitoriano,TE,ATL,2026,LOW_SAMPLE,SHORTENED_PRIOR_SEASON|RECENT_TEAM_CHANGE,26.465273,2,5,0,2,0.000000,11.000000,-100.000000,-100.000000,0.000000,BACKUP,4,LOW,False,True,271,7.545455,0.200000,1.000000,0.000000,6.339100,UNKNOWN,,False,4.200000,1.969136,6.430191,6.430191,6.430191,6.430191,26.624221,12.482549,40.761625,40.761625,40.761625,40.761625,71.400000,33.475309,109.313244,109.313244,109.313244,109.313244,AZ,TE,True
00-0039737,Tip Reiman,TE,ARI,2026,RETURNING_FROM_INJURY_OR_SHORTENED,SHORTENED_PRIOR_SEASON,24.956686,2,11,1,3,6.000000,4.625000,29.729730,90.476190,0.000000,BACKUP,4,MEDIUM,False,True,196,7.416667,0.647059,1.020000,0.000000,6.362319,UNKNOWN,,False,4.200000,5.395908,6.109117,6.231299,6.231299,6.231299,26.721739,34.330485,38.868149,39.645512,39.645512,39.645512,71.400000,91.730432,103.854985,105.932085,105.932085,105.932085,AZ,TE,True
00-0038735,Princeton Fant,TE,DAL,2026,RETURNING_FROM_INJURY_OR_SHORTENED,SHORTENED_PRIOR_SEASON,27.478299,2,2,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,BACKUP,4,MEDIUM,False,True,271,7.545455,0.250000,1.000000,0.000000,7.000000,UNKNOWN,,False,4.200000,0.000000,5.659091,5.659091,5.659091,5.659091,29.400000,0.000000,39.613636,39.613636,39.613636,39.613636,71.400000,0.000000,96.204545,96.204545,96.204545,96.204545,DAL,TE,True
00-0039458,Brenden Bates,TE,CLE,2026,RETURNING_FROM_INJURY_OR_SHORTENED,SHORTENED_PRIOR_SEASON,26.878697,2,6,0,5,9.600000,0.000000,0.000000,0.000000,0.223714,BACKUP,4,MEDIUM,False,True,271,7.545455,0.500000,1.000000,0.000000,6.288889,UNKNOWN,,False,4.200000,4.800000,6.172727,6.172727,6.172727,6.172727,26.413333,30.186667,38.819596,38.819596,38.819596,38.819596,71.400000,81.600000,104.936364,104.936364,104.936364,104.936364,CLE,TE,True
00-0033576,Eric Saubert,TE,SEA,2026,DECLINING,LATE_CAREER|SHORTENED_PRIOR_SEASON|ROLE_DROP|RECENT_TEAM_CHANGE,32.316180,3,24,2,9,3.444444,6.654167,-48.236276,-29.824561,0.000000,BACKUP,3,LOW,False,True,23,5.600000,0.750000,0.917471,0.000000,8.333333,UNKNOWN,,False,4.200000,4.618723,4.864042,4.462615,4.462615,4.462615,35.000000,38.489356,40.533684,37.188461,37.188461,37.188461,71.400000,78.518286,82.688715,75.864461,75.864461,75.864461,SEA,TE,True
00-0038710,Blake Whiteheart,TE,CLE,2026,DEVELOPING,SHORTENED_PRIOR_SEASON,26.446108,2,16,1,9,0.444444,7.285714,-93.899782,-48.148148,0.000000,BACKUP,3,LOW,False,True,271,7.545455,0.571429,1.000000,0.000000,8.168067,UNKNOWN,,False,4.200000,2.189558,4.484942,4.484942,4.484942,4.484942,34.305882,17.884454,36.633308,36.633308,36.633308,36.633308,71.400000,37.222479,76.244014,76.244014,76.244014,76.244014,CLE,TE,True
00-0036741,Jack Stoll,TE,NO,2026,RETURNING_FROM_INJURY_OR_SHORTENED,SHORTENED_PRIOR_SEASON|RECENT_TEAM_CHANGE,28.592627,3,20,1,9,5.111111,3.516667,45.339652,42.671855,0.000000,BACKUP,3,MEDIUM,False,True,271,7.545455,0.769231,1.020000,0.000000,7.156250,UNKNOWN,,False,4.200000,4.067953,4.870453,4.967862,4.967862,4.967862,30.056250,29.111288,34.854181,35.551265,35.551265,35.551265,71.400000,69.155199,82.797705,84.453659,84.453659,84.453659,CLE,TE,True
00-0036332,Josiah Deguara,TE,ARI,2026,RETURNING_FROM_INJURY_OR_SHORTENED,SHORTENED_PRIOR_SEASON|RECENT_TEAM_CHANGE,29.545418,3,23,1,7,3.000000,3.827778,-21.625544,21.130552,0.000000,BACKUP,3,MEDIUM,False,True,271,7.545455,0.793103,1.000000,0.000000,7.671429,UNKNOWN,,False,4.200000,3.404233,4.261037,4.261037,4.261037,4.261037,32.220000,26.115329,32.688243,32.688243,32.688243,32.688243,71.400000,57.871958,72.437634,72.437634,72.437634,72.437634,NYG,TE,True
00-0038590,Justin Shorter,TE,LV,2026,RETURNING_FROM_INJURY_OR_SHORTENED,SHORTENED_PRIOR_SEASON,26.374922,2,4,0,3,0.000000,0.000000,0.000000,0.000000,0.000000,BACKUP,6,MEDIUM,False,True,271,7.545455,0.400000,1.000000,0.000000,6.483333,UNKNOWN,,False,4.200000,0.000000,4.527273,4.527273,4.527273,4.527273,27.230000,0.000000,29.351818,29.351818,29.351818,29.351818,71.400000,0.000000,76.963636,76.963636,76.963636,76.963636,LV,TE,True
00-0039648,David Martin-Robinson,TE,TEN,2026,RETURNING_FROM_INJURY_OR_SHORTENED,SHORTENED_PRIOR_SEASON,26.684306,2,15,1,11,2.727273,1.500000,81.818182,9.090909,0.000000,BACKUP,3,MEDIUM,False,True,271,7.545455,0.714286,1.020000,0.000000,7.592593,UNKNOWN,,False,4.200000,2.107955,3.661526,3.734756,3.734756,3.734756,31.888889,16.004840,27.800475,28.356484,28.356484,28.356484,71.400000,35.835227,62.245942,63.490860,63.490860,63.490860,TEN,TE,True
00-0033439,Pharaoh Brown,TE,ARI,2026,DECLINING,LATE_CAREER|SHORTENED_PRIOR_SEASON|RECENT_TEAM_CHANGE,32.329870,3,26,2,5,0.200000,10.843182,-98.155523,-68.185105,0.000000,BACKUP,5,LOW,False,True,23,5.600000,0.764706,0.917361,0.000000,7.273684,UNKNOWN,,False,4.200000,3.268166,3.816832,3.501413,3.501413,3.501413,30.549474,23.771604,27.762434,25.468175,25.468175,25.468175,71.400000,55.558814,64.886152,59.524028,59.524028,59.524028,IND,TE,True
00-0033757,Robert Tonyan,TE,KC,2026,DECLINING,LATE_CAREER|SHORTENED_PRIOR_SEASON|ROLE_DROP|RECENT_TEAM_CHANGE,32.340822,2,14,1,2,0.500000,9.333333,-94.642857,-64.705882,0.000000,BACKUP,4,LOW,False,True,23,5.600000,0.636364,0.917273,0.000000,6.208145,UNKNOWN,,False,4.200000,2.696786,3.752500,3.442069,3.442069,3.442069,26.074208,16.742036,23.296063,21.368860,21.368860,21.368860,71.400000,45.845358,63.792500,58.515165,58.515165,58.515165,PIT,TE,True
00-0039686,Colson Yankoff,TE,WAS,2026,RETURNING_FROM_INJURY_OR_SHORTENED,SHORTENED_PRIOR_SEASON,26.503604,2,14,1,10,1.800000,0.000000,0.000000,0.000000,0.000000,BACKUP,4,MEDIUM,False,True,271,7.545455,0.700000,1.000000,0.000000,7.353846,UNKNOWN,,False,4.200000,0.787500,2.814886,2.814886,2.814886,2.814886,30.886154,5.791154,20.700241,20.700241,20.700241,20.700241,71.400000,13.387500,47.853068,47.853068,47.853068,47.853068,WAS,TE,True
00-0037311,Ko Kieft,TE,TB,2026,DEVELOPING,SHORTENED_PRIOR_SEASON,28.614530,3,15,1,2,0.000000,0.070000,-100.000000,-100.000000,0.000000,BACKUP,4,LOW,False,True,271,7.545455,0.555556,1.000000,0.000000,5.500000,UNKNOWN,,False,4.200000,0.015500,3.362146,3.362146,3.362146,3.362146,23.100000,0.085250,18.491806,18.491806,18.491806,18.491806,71.400000,0.263500,57.156490,57.156490,57.156490,57.156490,TB,TE,True
00-0031484,Chris Manhertz,TE,NYG,2026,DECLINING,LATE_CAREER|SHORTENED_PRIOR_SEASON,34.394252,3,19,1,4,1.750000,3.237500,-45.945946,-4.761905,0.000000,BACKUP,3,MEDIUM,False,True,23,5.600000,0.703704,0.900846,0.000000,6.172581,UNKNOWN,,False,4.200000,2.304554,3.280982,2.955660,2.955660,2.955660,25.924839,14.225043,20.252127,18.244047,18.244047,18.244047,71.400000,39.177411,55.776696,50.246213,50.246213,50.246213,NYG,TE,True
00-0036825,Feleipe Franks,TE,ATL,2026,ESTABLISHED,SHORTENED_PRIOR_SEASON|RECENT_TEAM_CHANGE,28.693929,2,19,2,10,0.000000,1.333333,-100.000000,-100.000000,0.000000,BACKUP,3,LOW,False,True,271,7.545455,0.791667,1.000000,0.000000,9.009488,UNKNOWN,,False,4.200000,0.394464,1.884253,1.884253,1.884253,1.884253,37.839848,3.553916,16.976158,16.976158,16.976158,16.976158,71.400000,6.705882,32.032308,32.032308,32.032308,32.032308,CAR,TE,True
00-0038643,Brayden Willis,TE,SF,2026,RETURNING_FROM_INJURY_OR_SHORTENED,SHORTENED_PRIOR_SEASON,26.807511,3,12,0,6,0.000000,0.000000,0.000000,-35.897436,0.000000,BACKUP,4,LOW,False,True,271,7.545455,0.666667,1.000000,0.000000,6.175000,UNKNOWN,,False,4.200000,0.000000,2.515152,2.515152,2.515152,2.515152,25.935000,0.000000,15.531061,15.531061,15.531061,15.531061,71.400000,0.000000,42.757576,42.757576,42.757576,42.757576,SF,TE,True
00-0038543,Jaxon Smith-Njigba,WR,SEA,2026,ASCENDING,ESTABLISHED_STAR_EVIDENCE,24.546000,3,51,3,17,105.470588,56.135294,87.886409,34.046053,98.875562,STARTER,1,HIGH,True,False,726,47.165158,0.880000,1.060000,79.549455,16.619048,UNKNOWN,,False,67.000000,88.388283,83.441508,88.447998,88.447998,88.447998,1113.476190,1468.929082,1386.718394,1469.921497,1469.921497,1469.921497,1139.000000,1502.600809,1418.505635,1503.615973,1503.615973,1503.615973,SEA,WR,True
